experiment,seed,model,feature_tier,unknown_family,split,sample_per_file,data_hash,feature_hash,split_hash,n_train,n_test,n_features,unknown_support,status,train_seconds,inference_seconds,warning_count,convergence_warning_count,score_name,unknown_auroc_score,unknown_auprc_score,unknown_attack_recall_as_attack,review_rate_at_p90_score,unknown_recall_at_p90_score
open_set_if_s42,42,isolation_forest,deployment_safe,Web,open_set_Web,,171746c8753403c4,411d47df062d3116,366c793295c187c5,1702884,361363,115,4116,completed,19.092564614000366,4.566414565000741,0,0,anomaly_score,0.6924789353873391,0.018844478886850504,0.023080660835762875,0.10000193711032951,0.024052478134110787
open_set_if_s42,42,isolation_forest,deployment_safe,Botnet,open_set_Botnet,,171746c8753403c4,411d47df062d3116,dfdcc5cbf459d1c2,1701743,362755,115,5508,completed,20.014853769000183,4.870207968000614,0,0,anomaly_score,0.7647435399631222,0.043730013873842795,0.007988380537400145,0.10037904370718528,0.16049382716049382
open_set_if_s42,42,isolation_forest,deployment_safe,PortScan,open_set_PortScan,,171746c8753403c4,411d47df062d3116,abb928afa9bd162e,1573975,518570,115,161323,completed,19.899699744000827,5.705593845999829,0,0,anomaly_score,0.923286837570785,0.7073911075014848,0.032084699639852964,0.12551053859652506,0.2707921375129399
open_set_if_s42,42,isolation_forest,deployment_safe,DDoS,open_set_DDoS,,171746c8753403c4,411d47df062d3116,ef27ce9d8d6c299c,1627759,452980,115,95733,completed,19.17054584899961,5.476988071999585,0,0,anomaly_score,0.9632641062283858,0.7155035225619512,0.999185233931873,0.10007505850147909,0.3402483991935905
