feature,importance,importance_std,explain_sample_size,permutation_repeats,task,method,experiment,seed,model,feature_tier,split,sample_per_file,data_hash,feature_hash,split_hash,n_train,n_test,n_features
duration,0.855612334677309,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
packets_count,0.4884350742946321,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_packets_count,1.3558894888496313,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_packets_count,0.15640437117870584,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
total_payload_bytes,0.2499421455950875,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_total_payload_bytes,6.94912114766628,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_total_payload_bytes,0.25767116311931154,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
payload_bytes_max,2.2864209140295313,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
payload_bytes_min,0.020538964509164946,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
payload_bytes_mean,0.6845233938777127,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
payload_bytes_std,0.37278614736963955,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
payload_bytes_variance,19.03093165994388,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_payload_bytes_max,2.2864209140295313,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_payload_bytes_min,0.020538964509164946,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_payload_bytes_mean,0.6845233938777127,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_payload_bytes_std,0.37278614736963955,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_payload_bytes_variance,0.4728471768782528,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_payload_bytes_max,2.2864209140295313,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_payload_bytes_min,0.020538964509164946,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_payload_bytes_mean,0.6845233938777127,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_payload_bytes_std,0.37278614736963955,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_payload_bytes_variance,3.2284284134608607,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
total_header_bytes,0.34280123482165503,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
max_header_bytes,6.030895208442546,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
min_header_bytes,7.688425520421003,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
mean_header_bytes,3.591615254451377,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
std_header_bytes,3.580728402276036,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_total_header_bytes,0.8176673283394014,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_max_header_bytes,16.60311673823699,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_min_header_bytes,6.3227805222608575,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_mean_header_bytes,7.598520063129092,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_std_header_bytes,1.622730366187023,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_total_header_bytes,1.2460194946853445,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_max_header_bytes,16.670141855119823,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_min_header_bytes,6.458742501968277,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_mean_header_bytes,4.160284525262462,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_std_header_bytes,3.765822785084698,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_avg_segment_size,0.353254023254508,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_avg_segment_size,3.2181248658860686,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
avg_segment_size,0.6845233942135149,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_init_win_bytes,0.4091754190032027,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_init_win_bytes,0.7841214979689909,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
active_min,0.5218415574807673,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
active_max,0.0435749980681542,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
active_mean,0.03797246311047316,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
active_std,0.07711536336383748,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
idle_min,1.3523493414076544,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
idle_max,2.303652093731586,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
idle_mean,0.09125421989277346,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
idle_std,0.29634897674201294,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bytes_rate,17.765838545233567,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_bytes_rate,16.212983288496485,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_bytes_rate,8.341589335484242,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
packets_rate,0.028037829854715913,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_packets_rate,0.04593247318003457,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_packets_rate,2.5625714620993063e-05,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
down_up_rate,0.7214370116270868,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
avg_fwd_bytes_per_bulk,4.240923964710885,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
avg_fwd_packets_per_bulk,1.7523032579274445,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
avg_fwd_bulk_rate,0.011447903637118796,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
avg_bwd_bytes_per_bulk,6.110655088646946,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
avg_bwd_packets_bulk_rate,16.878408161630414,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
avg_bwd_bulk_rate,0.148522344606088,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_bulk_state_count,1.7107965007730102,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_bulk_total_size,7.923564665266646,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_bulk_per_packet,10.981840628138535,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_bulk_duration,1.5952099939668438,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_bulk_state_count,0.8197654801806091,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_bulk_total_size,1.1600193041592577,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_bulk_per_packet,0.32923284436716066,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_bulk_duration,0.1553756774133091,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fin_flag_counts,0.24560022106770407,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
psh_flag_counts,6.962715638378226,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
urg_flag_counts,0.0,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
ece_flag_counts,0.15088588945764822,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
syn_flag_counts,0.7435696554094887,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
ack_flag_counts,0.6829875823086284,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
cwr_flag_counts,0.13813559658608923,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
rst_flag_counts,1.19944014744486,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_fin_flag_counts,0.15368421778457647,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_psh_flag_counts,5.375437531144749,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_urg_flag_counts,0.0,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_ece_flag_counts,0.2039775298241179,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_syn_flag_counts,1.5237879172379525,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_ack_flag_counts,1.787200380452079,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_cwr_flag_counts,0.12798077002777425,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_rst_flag_counts,0.6207094659755377,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_fin_flag_counts,0.27536919472943855,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_psh_flag_counts,7.79138664042205,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_urg_flag_counts,0.0,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_ece_flag_counts,0.0869704268338683,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_syn_flag_counts,0.2589233871822981,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_ack_flag_counts,0.13785158332572053,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_cwr_flag_counts,0.07525329192526722,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_rst_flag_counts,0.9169945487987557,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
packets_IAT_mean,0.172765253324037,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
packet_IAT_std,0.6354958965662959,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
packet_IAT_max,0.17275926775985634,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
packet_IAT_min,0.1727646802367273,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
packet_IAT_total,0.17276456688172115,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_packets_IAT_mean,0.33275822940755734,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_packets_IAT_std,0.28164800204260787,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_packets_IAT_max,0.3327518534996841,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_packets_IAT_min,0.33275568447754,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_packets_IAT_total,0.33275678315843454,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_packets_IAT_mean,0.16784156202112505,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_packets_IAT_std,0.03137665381660968,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_packets_IAT_max,0.1678472979809237,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_packets_IAT_min,0.16784422683695938,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_packets_IAT_total,0.1678400070097481,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
subflow_fwd_packets,0.5803091521443311,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
subflow_bwd_packets,0.7512883097430975,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
subflow_fwd_bytes,0.32336098313974737,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
subflow_bwd_bytes,0.32336098313974737,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
hour,1.2790874084790937,,365708,0,binary,coefficient,advanced_core_s7,7,logistic_regression,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
duration,0.010272794312778388,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
packets_count,0.00770978468624095,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_packets_count,0.0,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_packets_count,0.0,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
total_payload_bytes,-0.0006525278754099251,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_total_payload_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
bwd_total_payload_bytes,0.049422261849258464,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
payload_bytes_max,0.0006468484239663397,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
payload_bytes_min,0.06926148992044301,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
payload_bytes_mean,0.0,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
payload_bytes_std,0.0019543475262689958,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
payload_bytes_variance,0.0,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_payload_bytes_max,0.0,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_payload_bytes_min,0.0,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_payload_bytes_mean,0.0,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
fwd_payload_bytes_std,0.0,0.0,2000,1,binary,permutation,advanced_core_s7,7,hist_gradient_boosting,deployment_safe,random_stratified,,171746c8753403c4,411d47df062d3116,7e8ccfc6874f639c,1706636,365708,115
