experiment,seed,model,feature_tier,split,sample_per_file,data_hash,feature_hash,split_hash,n_train,n_test,n_features,label,precision,recall,f1,support
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Botnet_ARES,0.0,0.0,0.0,0
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,DDoS_LOIT,0.0,0.0,0.0,0
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,DoS_GoldenEye,0.0,0.0,0.0,0
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,DoS_Hulk,0.0,0.0,0.0,0
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,DoS_Slowhttptest,0.0,0.0,0.0,0
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,DoS_Slowloris,0.0,0.0,0.0,0
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,FTP-Patator,0.0,0.0,0.0,0
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Heartbleed,0.0,0.0,0.0,0
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Port_Scan,0.0,0.0,0.0,0
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,SSH-Patator,0.0,0.0,0.0,0
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Web_Brute_Force,0.0,0.0,0.0,2734
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Web_SQL_Injection,0.0,0.0,0.0,24
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Web_XSS,0.0,0.0,0.0,1358
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Benign,0.9887542963926986,0.9952777770002267,0.9920053121220449,357247
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Botnet_ARES,0.0,0.0,0.0,0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,DoS_GoldenEye,0.0,0.0,0.0,0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,DoS_Hulk,0.0,0.0,0.0,0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,DoS_Slowhttptest,0.0,0.0,0.0,0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,DoS_Slowloris,0.0,0.0,0.0,0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,FTP-Patator,0.0,0.0,0.0,0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Heartbleed,0.0,0.0,0.0,0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Port_Scan,0.0,0.0,0.0,0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,SSH-Patator,0.0,0.0,0.0,0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Web_Brute_Force,0.0,0.0,0.0,2734
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Web_SQL_Injection,0.0,0.0,0.0,24
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,Web_XSS,0.0,0.0,0.0,1358
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,Benign,0.9983281118207012,0.802278009102353,0.889630086975196,165232
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,Botnet_ARES,0.0,0.0,0.0,0
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,DDoS_LOIT,0.8167539267015707,1.0,0.899135446685879,156
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,DoS_GoldenEye,0.02878074306645735,0.5729166666666666,0.05480817140009965,96
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,DoS_Hulk,0.7140348309673643,0.9938887757180689,0.8310338954181571,9818
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,DoS_Slowhttptest,0.12032085561497326,0.2556818181818182,0.16363636363636364,176
