experiment,seed,model,feature_tier,split,sample_per_file,data_hash,feature_hash,split_hash,n_train,n_test,n_features,bin,bin_lower,bin_upper,count,confidence_mean,positive_rate,abs_gap
advanced_core_s7,7,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,3,0.30000000000000004,0.4,1775,0.3631279961290226,0.971830985915493,0.6087029897864704
advanced_core_s7,7,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,4,0.4,0.5,239,0.4513446849396814,0.8661087866108786,0.41476410167119726
advanced_core_s7,7,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,5,0.5,0.6000000000000001,1449,0.5710251226808387,0.9813664596273292,0.41034133694649044
advanced_core_s7,7,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,6,0.6000000000000001,0.7000000000000001,385,0.6177950134478573,0.9584415584415584,0.3406465449937012
advanced_core_s7,7,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,7,0.7000000000000001,0.8,1116,0.7558967954929627,0.9068100358422939,0.15091324034933118
advanced_core_s7,7,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,8,0.8,0.9,489,0.8465621180155256,0.8139059304703476,0.03265618754517796
advanced_core_s7,7,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,9,0.9,1.0,86774,0.9986108307972751,0.9943416230668173,0.0042692077304578024
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,0,0.0,0.1,365519,0.0009484315196701816,0.7019662452567446,0.7010178137370744
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,1,0.1,0.2,44,0.1342163132365733,0.5,0.3657836867634267
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,2,0.2,0.30000000000000004,29,0.24664696507716402,1.0,0.753353034922836
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,3,0.30000000000000004,0.4,4,0.3039236302692306,1.0,0.6960763697307695
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,4,0.4,0.5,0,,,
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,5,0.5,0.6000000000000001,0,,,
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,6,0.6000000000000001,0.7000000000000001,0,,,
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,7,0.7000000000000001,0.8,0,,,
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,8,0.8,0.9,0,,,
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,9,0.9,1.0,112,0.9963873471153696,0.8571428571428571,0.1392444899725125
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0,0.0,0.1,414837,0.005884015846922802,0.2126473771625964,0.2067633613156736
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,1,0.1,0.2,20870,0.16051034944125786,0.5834211787254432,0.42291082928418533
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,2,0.2,0.30000000000000004,75456,0.21335306821883882,0.9287531806615776,0.7154001124427388
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,3,0.30000000000000004,0.4,4438,0.33460643569549353,0.2548445245606129,0.07976191113488063
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,4,0.4,0.5,4735,0.4348284389729771,0.2770855332629356,0.15774290571004151
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,5,0.5,0.6000000000000001,3008,0.5398850284221933,0.2709441489361702,0.26894087948602313
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,6,0.6000000000000001,0.7000000000000001,1457,0.6379439590505349,0.28071379547014413,0.3572301635803908
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,7,0.7000000000000001,0.8,4563,0.7550218654064378,0.02695595003287311,0.7280659153735647
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,8,0.8,0.9,4801,0.8769294869230058,0.06644449073109769,0.8104849961919081
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,9,0.9,1.0,92501,0.994929132338758,0.9511789061739873,0.043750226164770756
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0,0.0,0.1,625795,0.0004708800996618726,0.4185555972802595,0.4180847171805976
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,1,0.1,0.2,242,0.14271137423513486,0.2396694214876033,0.09695804725246845
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,2,0.2,0.30000000000000004,263,0.27657290164536713,0.9239543726235742,0.6473814709782071
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,3,0.30000000000000004,0.4,267,0.32794784485046086,0.9625468164794008,0.63459897162894
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,4,0.4,0.5,58,0.45059858416768644,0.9310344827586207,0.4804358985909342
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,5,0.5,0.6000000000000001,4,0.537228886147079,0.0,0.537228886147079
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,6,0.6000000000000001,0.7000000000000001,3,0.6654114216847357,0.0,0.6654114216847357
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,7,0.7000000000000001,0.8,13,0.7507254736515251,0.6923076923076923,0.0584177813438328
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,8,0.8,0.9,14,0.8610580217028109,0.9285714285714286,0.06751340686861773
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,9,0.9,1.0,7,0.9711135176248853,0.0,0.9711135176248853
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0,0.0,0.1,315954,0.007339162793433309,0.008244871088829387,0.0009057082953960781
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,1,0.1,0.2,9389,0.15042075114601872,0.13068484396634358,0.019735907179675133
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,2,0.2,0.30000000000000004,6376,0.2519673624508335,0.015370138017565873,0.23659722443326764
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,3,0.30000000000000004,0.4,5302,0.3564944336087884,0.027348170501697473,0.32914626310709094
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,4,0.4,0.5,1618,0.44786892746132156,0.0,0.44786892746132156
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,5,0.5,0.6000000000000001,3314,0.5415804154618891,0.0,0.5415804154618891
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,6,0.6000000000000001,0.7000000000000001,3782,0.660481327436468,0.00026441036488630354,0.6602169170715817
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,7,0.7000000000000001,0.8,5388,0.7560283798193776,0.0,0.7560283798193776
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,8,0.8,0.9,7356,0.8539804762799204,0.0004078303425774878,0.8535726459373428
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,9,0.9,1.0,2884,0.9621089757425367,0.012829403606102635,0.9492795721364341
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0,0.0,0.1,358588,0.001415733043437391,0.011166017825471015,0.009750284782033623
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,1,0.1,0.2,636,0.14763801831895784,0.15566037735849056,0.008022359039532717
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,2,0.2,0.30000000000000004,446,0.257130616719563,0.008968609865470852,0.24816200685409215
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,3,0.30000000000000004,0.4,349,0.3390472126425343,0.02005730659025788,0.3189899060522764
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,4,0.4,0.5,417,0.4435818320504277,0.0,0.4435818320504277
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,5,0.5,0.6000000000000001,283,0.5534472058800939,0.0,0.5534472058800939
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,6,0.6000000000000001,0.7000000000000001,291,0.6381912331895193,0.0,0.6381912331895193
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,7,0.7000000000000001,0.8,106,0.750221496628845,0.0,0.750221496628845
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,8,0.8,0.9,117,0.863842617627243,0.017094017094017096,0.8467486005332259
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,9,0.9,1.0,130,0.9667622257238889,0.0,0.9667622257238889
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0,0.0,0.1,126517,0.010507098934817338,0.004679213070180292,0.005827885864637046
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,1,0.1,0.2,10324,0.1453915258892937,0.0008717551336691205,0.14451977075562455
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,2,0.2,0.30000000000000004,5924,0.24239341797391847,0.007596218771100608,0.23479719920281786
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,3,0.30000000000000004,0.4,4508,0.35375264140220586,0.04458740017746229,0.3091652412247436
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,4,0.4,0.5,1661,0.4545855039351657,0.001806140878988561,0.45277936305617716
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,5,0.5,0.6000000000000001,2243,0.5410339170261956,0.005349977708426215,0.5356839393177694
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,6,0.6000000000000001,0.7000000000000001,1864,0.6540891307952833,0.03594420600858369,0.6181449247866996
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,7,0.7000000000000001,0.8,5028,0.7582324695943822,0.034805091487669054,0.7234273781067131
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,8,0.8,0.9,5217,0.8549705758928284,0.17768832662449685,0.6772822492683316
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,9,0.9,1.0,36270,0.9545946133249406,0.8903501516404743,0.06424446168446629
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0,0.0,0.1,162824,0.0021827678074185643,7.369920896182381e-05,0.0021090685984567403
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,1,0.1,0.2,1023,0.14345370519867695,0.07820136852394917,0.06525233667472778
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,2,0.2,0.30000000000000004,429,0.24988747523272503,0.09090909090909091,0.15897838432363412
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,3,0.30000000000000004,0.4,579,0.3418738737056065,0.38860103626943004,0.04672716256382353
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,4,0.4,0.5,271,0.4474278104522109,0.25830258302583026,0.18912522742638066
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,5,0.5,0.6000000000000001,375,0.5669012527328781,0.512,0.05490125273287805
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,6,0.6000000000000001,0.7000000000000001,226,0.6727872056987623,0.6504424778761062,0.022344727822656063
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,7,0.7000000000000001,0.8,264,0.7205041289584343,0.696969696969697,0.02353443198873728
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,8,0.8,0.9,138,0.8274871658650867,0.38405797101449274,0.443429194850594
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,9,0.9,1.0,33427,0.9981904871077603,0.9968588266969814,0.0013316604107788121
