experiment,seed,model,feature_tier,split,sample_per_file,data_hash,feature_hash,split_hash,n_train,n_test,n_features,target_coverage,actual_coverage,review_rate,confidence_threshold,selective_error,selective_macro_f1,accepted_attack_recall
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,1.0,1.0,0.0,0.6877611704977264,0.7017976090214051,0.22996849499215313,0.00037392933514585194
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,0.95,0.9515843241055706,0.04841567589442941,0.996677392695972,0.6890420169999023,0.23748843219231192,0.0004001934268229644
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,0.9,0.9128676430376147,0.0871323569623853,0.9986305354039438,0.6768810488762682,0.24452329254081256,0.00042465098996762035
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,0.8,0.8462571231693045,0.15374287683069554,0.9989292853993913,0.653980994109531,0.25743028755355374,0.0004740928036663177
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,0.7,0.7000010937687992,0.29999890623120085,0.9998061252345555,0.6211307989187331,0.27524849085384123,0.0006033827143422814
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,0.5,0.5612647248624586,0.4387352751375414,0.9998440335305704,0.5386414237621736,0.31645400365716975,0.0008675456591087776
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,1.0,1.0,0.0,0.5000742318926077,0.3025407473837738,0.6358442640322166,0.34144437165795766
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0.95,0.9499988829775351,0.0500011170224649,0.7855222224911588,0.288022481573307,0.6519523931557045,0.3522244600873432
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0.9,0.8999993617014486,0.10000063829855144,0.7903622014130739,0.24860150461259684,0.6923047389016614,0.4023445152648628
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0.8,0.8000003191492757,0.19999968085072428,0.9197518986670928,0.18137445570110086,0.7665050761626482,0.5006693131462334
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0.7,0.6999996808507243,0.3000003191492757,0.98375320959709,0.10238769359831854,0.8598780997982022,0.6530535221456035
advanced_core_s7,7,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0.5,0.5,0.5,0.9999742269622403,0.0019468105817133847,0.9973732153361745,0.995920276485721
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,1.0,1.0,0.0,0.5051668994834243,0.4189807648731541,0.36757451766069954,8.378909523011532e-05
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0.95,0.9528073966036134,0.047192603396386645,0.9981763926799554,0.402455567986173,0.3740393193700262,0.0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0.9,0.900053617078316,0.09994638292168401,0.9990106939989565,0.371595278999633,0.3859020505751932,0.0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0.8,0.8021497895210526,0.19785021047894735,0.9998588306215206,0.33357802180313517,0.3999118992165238,0.0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0.7,0.6999996808507243,0.3000003191492757,0.9999849871010097,0.3733181965322136,0.3852516221253696,0.0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,35d101b07c4e0bdf,1485336,626666,115,0.5,0.5049835159399105,0.49501648406008947,0.9999932775916163,0.3008949111408853,0.41145488495272386,0.0
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,1.0,1.0,0.0,0.5000603716497337,0.07404742599546717,0.4823017205787681,0.009961127308066083
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0.95,0.9499976477945999,0.05000235220540006,0.7429996498269421,0.05308860626751414,0.48854950503288713,0.010085728693898134
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0.9,0.8999980628896705,0.10000193711032945,0.8624237782957022,0.02974854408934095,0.49634671241543704,0.009867566865749156
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0.8,0.7999988930798118,0.20000110692018824,0.9667142722179352,0.005188695561935729,0.5216000529974933,0.5294117647058824
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0.7,0.699999723269953,0.30000027673004703,0.9952813670424329,0.0034275006522925117,0.536494789929788,0.6481481481481481
advanced_core_s7,7,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0.5,0.5000013836502354,0.4999986163497646,0.9997784115107309,0.0014057847488958503,0.6002771750856535,0.6274509803921569
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,1.0,1.0,0.0,0.5134327050671208,0.013944427071947044,0.49688598646112025,0.00048590864917395527
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0.95,0.9500529938040142,0.0499470061959858,0.9941861151600884,0.00631491870416004,0.49841626976010284,0.0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0.9,0.9021648591582425,0.09783514084175748,0.9980512965414229,0.004260618571879917,0.49893257140397984,0.0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0.8,0.8000016603802824,0.19999833961971758,0.9992098692510978,0.00044968539318069396,0.49988755336890106,0.0
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0.7,0.7005531833640964,0.29944681663590356,0.9995803548247953,3.950164721868902e-06,0.49999901245686906,
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,a2cc81896f713cd5,1702884,361363,115,0.5,0.5000013836502354,0.4999986163497646,0.9998598115886684,5.534585625574213e-06,0.49999861634976467,
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,1.0,1.0,0.0,0.5000360648015117,0.09019022229349155,0.8654180174329233,0.975235986481762
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0.95,0.9499989977750606,0.05000100222493942,0.6978023542056838,0.07273523299116987,0.8913468090333384,0.9810228841690902
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0.9,0.8999979955501213,0.10000200444987872,0.7752379681525378,0.05016703786191537,0.9245030275401198,0.9822614444674006
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0.8,0.8000060133496362,0.19999398665036383,0.9079813100393055,0.02743570148954562,0.9585921439759751,0.9814169570267132
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0.7,0.6999989977750606,0.3000010022249394,0.951718607889202,0.015412809884815554,0.9704553573769483,0.9742430013330794
advanced_core_s7,7,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0.5,0.5,0.5,0.9881277020433257,0.010292850127282567,0.7458078407654598,0.878682842287695
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,1.0,1.0,0.0,0.500432516473924,0.004800657459560224,0.9915831904338048,0.9875888591073302
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0.95,0.9500090200244543,0.04999097997554569,0.9889814163287931,0.000284840173014031,0.9994987819895906,0.9998460922830671
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0.9,0.9000080177995149,0.09999198220048511,0.9951403362952549,0.00018373960200888633,0.9996873524883578,0.9998754902571126
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0.8,0.8001463248411473,0.19985367515885266,0.9982502726862167,6.26276037426256e-06,0.9999899326614219,0.9999674881331686
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0.7,0.7000090200244543,0.2999909799755457,0.9991759274531724,7.158657322232642e-06,0.9999894204062479,0.9999668093863056
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,d8b72d643bafef8f,1985575,199556,115,0.5,0.5,0.5,0.9996561463671771,1.0022249393653911e-05,0.9999856291165028,0.999955448632273
