experiment,seed,model,feature_tier,unknown_family,split,data_hash,feature_hash,split_hash,n_train,n_test,unknown_support,status,train_seconds,inference_seconds,warning_count,convergence_warning_count,unknown_auroc_uncertainty,unknown_auprc_uncertainty,unknown_attack_recall_as_attack,review_rate_at_p90_uncertainty,unknown_recall_at_p90_uncertainty
advanced_core_s7,7,logistic_regression,deployment_safe,Web,open_set_Web,171746c8753403c4,411d47df062d3116,3ca6c15327c59fe5,1702884,361363,4116,completed,164.55613378099952,1.2702437279986043,0,0,0.8716806471749845,0.04116939491620069,0.009961127308066083,0.10000193711032951,0.06438289601554907
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,Web,open_set_Web,171746c8753403c4,411d47df062d3116,3ca6c15327c59fe5,1702884,361363,4116,completed,60.83986537099918,2.219059858998662,0,0,0.9470505771265398,0.17345013093685885,0.00048590864917395527,0.10141879495133702,0.9552964042759962
advanced_core_s7,7,logistic_regression,deployment_safe,Botnet,open_set_Botnet,171746c8753403c4,411d47df062d3116,616f9199658c2216,1701743,362755,5508,completed,184.298768507997,1.3095320560023538,0,0,0.762604846431138,0.02890429811877155,0.7109658678286129,0.1000013783407534,0.0005446623093681918
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,Botnet,open_set_Botnet,171746c8753403c4,411d47df062d3116,616f9199658c2216,1701743,362755,5508,completed,74.837201585,2.9945899510021263,0,0,0.9221795487979642,0.2775624481863249,0.6968046477850399,0.10032942344006285,0.6348946986201888
advanced_core_s7,7,logistic_regression,deployment_safe,PortScan,open_set_PortScan,171746c8753403c4,411d47df062d3116,f334b2cb270fc098,1573975,518570,161323,completed,158.33849623100105,1.9562308570020832,0,0,0.9506001085484499,0.7746756339131609,0.49567637596622927,0.1,0.24015174525641106
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,PortScan,open_set_PortScan,171746c8753403c4,411d47df062d3116,f334b2cb270fc098,1573975,518570,161323,completed,63.89221927699691,4.316925145998539,0,0,0.9958882422743831,0.9919525226241602,0.9789118724546407,0.10285978749252753,0.32888676754089624
advanced_core_s7,7,logistic_regression,deployment_safe,DDoS,open_set_DDoS,171746c8753403c4,411d47df062d3116,e62eb2a8b59463e4,1627759,452980,95733,completed,175.8675665209994,1.558184347999486,0,0,0.20660860268859305,0.14445203683281613,0.9795368368274263,0.1,0.05251062851890153
advanced_core_s7,7,hist_gradient_boosting,deployment_safe,DDoS,open_set_DDoS,171746c8753403c4,411d47df062d3116,e62eb2a8b59463e4,1627759,452980,95733,completed,65.37403383200217,3.389758979999897,0,0,0.9635186425515916,0.7554132799380232,0.0,0.10111042430129366,0.3753355687171613
