experiment,seed,model,feature_tier,unknown_family,split,data_hash,feature_hash,split_hash,n_train,n_test,unknown_support,status,train_seconds,inference_seconds,warning_count,convergence_warning_count,unknown_auroc_uncertainty,unknown_auprc_uncertainty,unknown_attack_recall_as_attack,review_rate_at_p90_uncertainty,unknown_recall_at_p90_uncertainty
advanced_core_s42,42,logistic_regression,deployment_safe,Web,open_set_Web,171746c8753403c4,411d47df062d3116,366c793295c187c5,1702884,361363,4116,completed,166.30111787700025,1.164032094000504,0,0,0.8697185050499138,0.0407437810896898,0.016763848396501458,0.10000193711032951,0.06486880466472303
advanced_core_s42,42,hist_gradient_boosting,deployment_safe,Web,open_set_Web,171746c8753403c4,411d47df062d3116,366c793295c187c5,1702884,361363,4116,completed,69.99563024300005,2.9369863460005945,0,0,0.9352621214429382,0.39263202330095937,0.1761418853255588,0.10051665499788301,0.6618075801749271
advanced_core_s42,42,logistic_regression,deployment_safe,Botnet,open_set_Botnet,171746c8753403c4,411d47df062d3116,dfdcc5cbf459d1c2,1701743,362755,5508,completed,192.013954817,1.1673987010008204,0,0,0.7607085841669804,0.028620797028993925,0.7107843137254902,0.1000013783407534,0.0005446623093681918
advanced_core_s42,42,hist_gradient_boosting,deployment_safe,Botnet,open_set_Botnet,171746c8753403c4,411d47df062d3116,dfdcc5cbf459d1c2,1701743,362755,5508,completed,62.15704858200024,2.488606781999806,0,0,0.9262348121437389,0.29533419180321485,0.3838053740014524,0.10001240506678061,0.6899055918663762
advanced_core_s42,42,logistic_regression,deployment_safe,PortScan,open_set_PortScan,171746c8753403c4,411d47df062d3116,abb928afa9bd162e,1573975,518570,161323,completed,117.9783714920004,1.6527049259993873,0,0,0.9500928370419572,0.7690392477574779,0.4963024491238075,0.1,0.23478983158012187
advanced_core_s42,42,hist_gradient_boosting,deployment_safe,PortScan,open_set_PortScan,171746c8753403c4,411d47df062d3116,abb928afa9bd162e,1573975,518570,161323,completed,63.59108350399947,4.7451774200008,0,0,0.9953996353388765,0.9881539302799484,0.619248340286258,0.1377923906126463,0.43926780434284013
advanced_core_s42,42,logistic_regression,deployment_safe,DDoS,open_set_DDoS,171746c8753403c4,411d47df062d3116,ef27ce9d8d6c299c,1627759,452980,95733,completed,148.9541657660002,1.3924934380002014,0,0,0.20187496430090787,0.1516716000309645,0.9649755047893621,0.1,0.05451620653275255
advanced_core_s42,42,hist_gradient_boosting,deployment_safe,DDoS,open_set_DDoS,171746c8753403c4,411d47df062d3116,ef27ce9d8d6c299c,1627759,452980,95733,completed,67.57050399400032,3.7233747719992607,0,0,0.9586905773183625,0.7223178538563866,0.0,0.10001986842686211,0.35700333218430425
