experiment,seed,model,feature_tier,unknown_family,split,data_hash,feature_hash,split_hash,n_train,n_test,unknown_support,status,train_seconds,inference_seconds,warning_count,convergence_warning_count,unknown_auroc_uncertainty,unknown_auprc_uncertainty,unknown_attack_recall_as_attack,review_rate_at_p90_uncertainty,unknown_recall_at_p90_uncertainty
advanced_core_s99,99,logistic_regression,deployment_safe,Web,open_set_Web,171746c8753403c4,411d47df062d3116,36b5d04cf14db3a1,1702884,361363,4116,completed,130.36746974800008,1.1752262970003358,0,0,0.8733993861267605,0.04179189898161386,0.016763848396501458,0.10000193711032951,0.060738581146744415
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,Web,open_set_Web,171746c8753403c4,411d47df062d3116,36b5d04cf14db3a1,1702884,361363,4116,completed,60.79604489299891,2.3760136389992113,0,0,0.9556641133785524,0.2178728534532957,0.0012147716229348883,0.10019564814327975,0.9521379980563655
advanced_core_s99,99,logistic_regression,deployment_safe,Botnet,open_set_Botnet,171746c8753403c4,411d47df062d3116,754341135b3f2fa0,1701743,362755,5508,completed,176.17747608799982,1.1731938739994803,0,0,0.7603386779793371,0.028822496719389093,0.7096949891067538,0.1000013783407534,0.0
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,Botnet,open_set_Botnet,171746c8753403c4,411d47df062d3116,754341135b3f2fa0,1701743,362755,5508,completed,62.10899988999881,2.3625937159995374,0,0,0.9169859331909156,0.26702518898122357,0.6969862018881626,0.10024120963184519,0.6327160493827161
advanced_core_s99,99,logistic_regression,deployment_safe,PortScan,open_set_PortScan,171746c8753403c4,411d47df062d3116,58da06f411d4aa96,1573975,518570,161323,completed,126.91966817499997,1.6997067399988737,0,0,0.9469509391854155,0.7575346644098548,0.4948891354611556,0.1,0.23289301587498373
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,PortScan,open_set_PortScan,171746c8753403c4,411d47df062d3116,58da06f411d4aa96,1573975,518570,161323,completed,57.44091703699996,3.4524993400009407,0,0,0.9953350190093241,0.9867412538674543,0.4954594199215239,0.1295813487089496,0.4143302566899946
advanced_core_s99,99,logistic_regression,deployment_safe,DDoS,open_set_DDoS,171746c8753403c4,411d47df062d3116,4fe782ede80574f1,1627759,452980,95733,completed,180.55532895100077,1.449973262999265,0,0,0.23258979024200327,0.1460236882172885,0.9802784828637983,0.1,0.06161929533180826
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,DDoS,open_set_DDoS,171746c8753403c4,411d47df062d3116,4fe782ede80574f1,1627759,452980,95733,completed,66.32139368699973,3.627889662999223,0,0,0.9754709876239189,0.8167190199349258,0.0,0.10254978144730452,0.40958708073496075
