feature,importance,importance_std,explain_sample_size,permutation_repeats,task,method,experiment,seed,model,feature_tier,split,sample_per_file,data_hash,feature_hash,split_hash,n_train,n_test,n_features
rst_flag_counts,1.8361362372048022,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_fin_flag_counts,0.19667397855605895,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_psh_flag_counts,4.2602643985166315,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_urg_flag_counts,0.0,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_ece_flag_counts,0.1337043163920376,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_syn_flag_counts,0.25991627455995425,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_ack_flag_counts,4.376832654393287,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_cwr_flag_counts,0.19615143904980334,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_rst_flag_counts,1.5241105549392306,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_fin_flag_counts,0.45118152437986925,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_psh_flag_counts,0.41464650083391175,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_urg_flag_counts,0.0,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_ece_flag_counts,0.05160796086362887,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_syn_flag_counts,0.26125243847415086,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_ack_flag_counts,0.651556260450585,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_cwr_flag_counts,0.02595094749830648,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_rst_flag_counts,0.7929457090432116,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
packets_IAT_mean,0.3046601008182239,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
packet_IAT_std,0.3489306780044045,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
packet_IAT_max,0.304647854574665,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
packet_IAT_min,0.3046590206333752,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
packet_IAT_total,0.3046580200961727,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_packets_IAT_mean,0.2544878676681267,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_packets_IAT_std,0.1373216391714934,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_packets_IAT_max,0.2545010315992161,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_packets_IAT_min,0.25449420201668765,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_packets_IAT_total,0.2544916295309632,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_packets_IAT_mean,0.24799484671175853,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_packets_IAT_std,0.011448471578367701,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_packets_IAT_max,0.24800874580871243,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_packets_IAT_min,0.24800282375857238,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_packets_IAT_total,0.24797251304035292,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
subflow_fwd_packets,2.336487771352557,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
subflow_bwd_packets,2.7102628812306855,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
subflow_fwd_bytes,0.5984712492794285,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
subflow_bwd_bytes,0.5984712492794285,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
hour,2.0236642106897262,,365708,0,binary,coefficient,advanced_core_s99,99,logistic_regression,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
duration,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
packets_count,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_packets_count,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_packets_count,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
total_payload_bytes,0.0008055204279093509,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_total_payload_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_total_payload_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
payload_bytes_max,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
payload_bytes_min,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
payload_bytes_mean,0.0008055204279093509,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
payload_bytes_std,0.0008055204279093509,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
payload_bytes_variance,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_payload_bytes_max,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_payload_bytes_min,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_payload_bytes_mean,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_payload_bytes_std,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_payload_bytes_variance,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_payload_bytes_max,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_payload_bytes_min,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_payload_bytes_mean,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_payload_bytes_std,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_payload_bytes_variance,0.0008055204279093509,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
total_header_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
max_header_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
min_header_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
mean_header_bytes,0.0008055204279093509,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
std_header_bytes,-0.0008045634254994494,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_total_header_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_max_header_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_min_header_bytes,0.0008055204279093509,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_mean_header_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_std_header_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_total_header_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_max_header_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_min_header_bytes,0.0008055204279093509,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_mean_header_bytes,0.0008055204279093509,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_std_header_bytes,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_avg_segment_size,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_avg_segment_size,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
avg_segment_size,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_init_win_bytes,-0.0024108283819626597,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_init_win_bytes,0.0008055204279093509,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
active_min,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
active_max,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
active_mean,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
active_std,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
idle_min,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
idle_max,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
idle_mean,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
idle_std,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bytes_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_bytes_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_bytes_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
packets_rate,-0.0010147322560669358,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_packets_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_packets_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
down_up_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
avg_fwd_bytes_per_bulk,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
avg_fwd_packets_per_bulk,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
avg_fwd_bulk_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
avg_bwd_bytes_per_bulk,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
avg_bwd_packets_bulk_rate,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
avg_bwd_bulk_rate,0.0008055204279093509,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_bulk_state_count,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_bulk_total_size,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_bulk_per_packet,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_bulk_duration,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_bulk_state_count,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_bulk_total_size,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_bulk_per_packet,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_bulk_duration,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fin_flag_counts,0.0008055204279093509,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
psh_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
urg_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
ece_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
syn_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
ack_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
cwr_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
rst_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_fin_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_psh_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_urg_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_ece_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_syn_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_ack_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_cwr_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
fwd_rst_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_fin_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_psh_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_urg_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_ece_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_syn_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_ack_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_cwr_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
bwd_rst_flag_counts,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
packets_IAT_mean,0.0,0.0,2000,1,binary,permutation,advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115
