experiment,seed,model,feature_tier,split,sample_per_file,data_hash,feature_hash,split_hash,n_train,n_test,n_features,bin,bin_lower,bin_upper,count,confidence_mean,positive_rate,abs_gap
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,8,0.8,0.9,0,,,
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,temporal,,171746c8753403c4,411d47df062d3116,b810bedb62f67dc0,1706636,365708,115,9,0.9,1.0,0,,,
advanced_core_s99,99,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,0,0.0,0.1,410964,0.005754118302501607,0.2059912790414732,0.2002371607389716
advanced_core_s99,99,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,1,0.1,0.2,12729,0.14118306029300914,0.32861968732814834,0.1874366270351392
advanced_core_s99,99,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,2,0.2,0.30000000000000004,84121,0.23220113830995104,0.9335956538795307,0.7013945155695797
advanced_core_s99,99,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,3,0.30000000000000004,0.4,6548,0.3428607759497628,0.48472816127061696,0.1418673853208542
advanced_core_s99,99,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,4,0.4,0.5,3864,0.4344818518077716,0.10377846790890269,0.3307033838988689
advanced_core_s99,99,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,5,0.5,0.6000000000000001,4485,0.5509295719524024,0.5016722408026756,0.04925733114972686
advanced_core_s99,99,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,6,0.6000000000000001,0.7000000000000001,1392,0.6418479889458103,0.2629310344827586,0.3789169544630517
advanced_core_s99,99,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,7,0.7000000000000001,0.8,5853,0.7523674411600054,0.2385101657269776,0.5138572754330278
advanced_core_s99,99,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,8,0.8,0.9,5702,0.8772049050804012,0.2051911609961417,0.6720137440842595
advanced_core_s99,99,logistic_regression,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,9,0.9,1.0,91008,0.9965354830289359,0.949740682137834,0.046794800891101884
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,0,0.0,0.1,608191,0.004456403525571542,0.4019313011866338,0.39747489766106225
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,1,0.1,0.2,18145,0.13243097710690602,0.9921741526591348,0.8597431755522288
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,2,0.2,0.30000000000000004,177,0.2324176647868934,0.06779661016949153,0.1646210546174019
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,3,0.30000000000000004,0.4,26,0.3443166599337552,0.3076923076923077,0.0366243522414475
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,4,0.4,0.5,13,0.44362210770300553,0.23076923076923078,0.21285287693377475
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,5,0.5,0.6000000000000001,14,0.5420424060567085,0.5714285714285714,0.029386165371862893
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,6,0.6000000000000001,0.7000000000000001,86,0.6265005508255355,0.9069767441860465,0.280476193360511
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,7,0.7000000000000001,0.8,3,0.7276176442933192,0.0,0.7276176442933192
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,8,0.8,0.9,6,0.822619523780411,0.16666666666666666,0.6559528571137444
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,day_holdout_2017-07-07,,171746c8753403c4,411d47df062d3116,b7f30cee2aaecfe2,1485336,626666,115,9,0.9,1.0,5,0.9611984653078745,0.0,0.9611984653078745
advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,0,0.0,0.1,315523,0.007231624771721754,0.008363891063409007,0.0011322662916872532
advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,1,0.1,0.2,9743,0.14936689614591708,0.1223442471518013,0.027022648994115786
advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,2,0.2,0.30000000000000004,6337,0.2519787942499271,0.011046236389458734,0.24093255786046835
advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,3,0.30000000000000004,0.4,5387,0.3581314176574569,0.027102283274549843,0.33102913438290704
advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,4,0.4,0.5,1612,0.44854738295906765,0.0,0.44854738295906765
advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,5,0.5,0.6000000000000001,3244,0.5369332840415776,0.0,0.5369332840415776
advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,6,0.6000000000000001,0.7000000000000001,3860,0.6584507658827184,0.007253886010362694,0.6511968798723557
advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,7,0.7000000000000001,0.8,5476,0.7549437800322428,0.0,0.7549437800322428
advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,8,0.8,0.9,7407,0.8560565688003197,0.0005400297016335898,0.8555165390986861
advanced_core_s99,99,logistic_regression,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,9,0.9,1.0,2774,0.9648074036478225,0.013338139870223503,0.951469263777599
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,0,0.0,0.1,358776,0.0012595187707809268,0.011201975605949117,0.00994245683516819
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,1,0.1,0.2,861,0.15802580297596683,0.05807200929152149,0.09995379368444535
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,2,0.2,0.30000000000000004,231,0.2598865754657696,0.16883116883116883,0.09105540663460077
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,3,0.30000000000000004,0.4,262,0.3512431266895999,0.011450381679389313,0.33979274501021056
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,4,0.4,0.5,406,0.45046036519624977,0.0,0.45046036519624977
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,5,0.5,0.6000000000000001,160,0.5217556956447102,0.01875,0.5030056956447102
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,6,0.6000000000000001,0.7000000000000001,283,0.6705912706260979,0.0,0.6705912706260979
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,7,0.7000000000000001,0.8,242,0.7624901813606342,0.0,0.7624901813606342
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,8,0.8,0.9,14,0.830266418565684,0.07142857142857142,0.7588378471371126
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,scenario_holdout_Web,,171746c8753403c4,411d47df062d3116,b96020ab6ce77c9d,1702884,361363,115,9,0.9,1.0,128,0.9714715076762706,0.0078125,0.9636590076762706
advanced_core_s99,99,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,0,0.0,0.1,374727,0.003168228507305037,0.00448059520664377,0.0013123666993387333
advanced_core_s99,99,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,1,0.1,0.2,7230,0.13895888054072458,0.06500691562932227,0.07395196491140231
advanced_core_s99,99,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,2,0.2,0.30000000000000004,5605,0.2286481603740336,0.01552185548617306,0.21312630488786055
advanced_core_s99,99,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,3,0.30000000000000004,0.4,3575,0.3359843343136871,0.04895104895104895,0.28703328536263817
advanced_core_s99,99,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,4,0.4,0.5,2295,0.46178418844889424,0.03442265795206972,0.4273615304968245
advanced_core_s99,99,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,5,0.5,0.6000000000000001,1092,0.5535170365968765,0.015567765567765568,0.5379492710291109
advanced_core_s99,99,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,6,0.6000000000000001,0.7000000000000001,2746,0.6518561297547599,0.04224326292789512,0.6096128668268648
advanced_core_s99,99,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,7,0.7000000000000001,0.8,3491,0.7478621286610756,0.03666571183042108,0.7111964168306545
advanced_core_s99,99,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,8,0.8,0.9,13211,0.8765480794514688,0.6844296419650291,0.19211843748643975
advanced_core_s99,99,logistic_regression,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,9,0.9,1.0,31239,0.9645302311840975,0.8800217676622171,0.08450846352188046
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,0,0.0,0.1,405352,0.00038750038204543504,0.0031355463893110187,0.0027480460072655836
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,1,0.1,0.2,361,0.14456621217223795,0.10249307479224377,0.04207313737999417
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,2,0.2,0.30000000000000004,286,0.23366411743395307,0.15384615384615385,0.07981796358779922
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,3,0.30000000000000004,0.4,811,0.3370304271157355,0.4562268803945746,0.1191964532788391
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,4,0.4,0.5,289,0.43497562975008486,0.28027681660899656,0.1546988131410883
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,5,0.5,0.6000000000000001,156,0.5097914904692783,0.47435897435897434,0.03543251611030396
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,6,0.6000000000000001,0.7000000000000001,490,0.6607914387306165,0.6346938775510204,0.026097561179596163
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,7,0.7000000000000001,0.8,202,0.7399748435340805,0.3613861386138614,0.3785887049202191
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,8,0.8,0.9,382,0.8574707239491777,0.675392670157068,0.18207805379210962
advanced_core_s99,99,hist_gradient_boosting,deployment_safe,endpoint_pair_holdout,,171746c8753403c4,411d47df062d3116,cad9f8afa02fb37b,1782463,445211,115,9,0.9,1.0,36882,0.9988882706736313,0.9968277208394338,0.002060549834197456
